t,vds,corrente
13.32,0.0975139,0.0483454
13.34,0.0885586,0.0443988
13.36,0.0915437,0.0453854
13.38,0.0786082,0.0389723
13.4,0.0825883,0.0404522
13.42,0.0656726,0.0325591
13.44,0.0676627,0.0335458
13.46,0.048757,0.0241727
13.48,0.050747,0.0251593
13.5,0.0318413,0.0147996
13.52,0.0338314,0.0162796
13.54,0.0129355,0.00591984
13.56,0.0149256,0.00690648
13.58,-0.00398016,-0.00345324
13.6,-0.00199008,-0.00197328
13.62,-0.0208958,-0.0113464
13.64,-0.0189058,-0.0098664
13.66,-0.0348264,-0.0177595
13.68,-0.0318413,-0.0162796
13.7,-0.0437818,-0.0226927
13.72,-0.0407966,-0.0212128
13.74,-0.050747,-0.0251593
13.76,-0.0517421,-0.0236794
13.78,-0.0457718,-0.026146
13.8,-0.050747,-0.0256526
13.82,-0.0437818,-0.0226927
13.84,-0.0467669,-0.0241727
13.86,-0.0358214,-0.0182528
13.88,-0.0388066,-0.0197328
13.9,-0.023881,-0.0128263
13.92,-0.0278611,-0.013813
13.94,-0.00895536,-0.0049332
13.96,-0.0109454,-0.00641316
13.98,0.00895536,0.00345324
14,0.00597024,0.0024666
14.02,0.0278611,0.0128263
14.04,0.024876,0.0113464
14.06,0.0447768,0.0221994
14.08,0.0427867,0.0207194
14.1,0.0616925,0.0310792
14.12,0.0597024,0.0291059
14.14,0.0766181,0.0379856
14.16,0.073633,0.0365057
14.18,0.0885586,0.0439055
14.2,0.0845784,0.0424255
14.22,0.0975139,0.047852
14.24,0.0925387,0.0458788
14.26,0.099504,0.049332
14.28,0.099504,0.049332
14.3,0.0945288,0.0468654
14.32,0.098509,0.0488387
14.34,0.0895536,0.0439055
14.36,0.0915437,0.0453854
14.38,0.0786082,0.0389723
14.4,0.0815933,0.0399589
14.42,0.0646776,0.0320658
14.44,0.0676627,0.0335458
14.46,0.048757,0.0241727
14.48,0.050747,0.0251593
14.5,0.0308462,0.0152929
14.52,0.0338314,0.0162796
14.54,0.0129355,0.00542652
14.56,0.0149256,0.00690648
14.58,-0.0049752,-0.00295992
14.6,-0.00298512,-0.00197328
14.62,-0.0208958,-0.010853
14.64,-0.0189058,-0.0098664
14.66,-0.0348264,-0.0177595
14.68,-0.0318413,-0.0162796
14.7,-0.0447768,-0.0226927
14.72,-0.0407966,-0.0212128
14.74,-0.049752,-0.0251593
14.76,-0.0447768,-0.0236794
14.78,-0.0517421,-0.026146
14.8,-0.050747,-0.026146
14.82,-0.0427867,-0.0226927
