;subida[VDS];descida[VDS]
3668;0.0623108;0.160228
3669;0.0623108;0.160228
3670;0.0618162;0.160228
3671;0.0623108;0.160228
3672;0.0623108;0.160228
3673;0.0623108;0.160228
3674;0.0623108;0.160228
3675;0.0618162;0.160228
3676;0.0623108;0.160228
3677;0.0618162;0.160228
3678;0.0623108;0.160228
3679;0.0623108;0.160228
3680;0.0623108;0.160228
3681;0.0623108;0.160228
3682;0.0618162;0.160228
3683;0.0623108;0.160228
3684;0.0623108;0.160228
3685;0.0623108;0.160228
3686;0.0623108;0.160228
3687;0.0623108;0.160228
3688;0.0623108;0.160228
3689;0.0613217;0.160228
3690;0.0623108;0.160228
3691;0.0623108;0.160228
3692;0.0618162;0.160228
3693;0.0623108;0.160228
3694;0.0618162;0.160228
3695;0.0623108;0.160228
3696;0.0618162;0.160228
3697;0.0623108;0.160228
3698;0.0623108;0.160228
3699;0.0618162;0.160228
3700;0.0623108;0.160228
3701;0.0623108;0.160228
3702;0.0623108;0.160228
3703;0.0623108;0.160228
3704;0.0623108;0.160228
3705;0.0623108;0.160228
3706;0.0623108;0.160228
3707;0.0623108;0.160228
3708;0.0613217;0.160228
3709;0.0618162;0.160228
3710;0.0623108;0.160228
3711;0.0623108;0.160228
3712;0.0623108;0.160228
3713;0.0618162;0.160228
3714;0.0623108;0.160228
3715;0.0623108;0.160228
3716;0.0623108;0.160228
3717;0.0623108;0.160228
3718;0.0623108;0.160228
3719;0.0623108;0.160228
3720;0.0623108;0.160228
3721;0.0623108;0.160228
3722;0.0623108;0.160228
3723;0.0623108;0.160228
3724;0.0623108;0.160228
3725;0.0623108;0.160228
3726;0.0623108;0.160228
3727;0.0623108;0.160228
3728;0.0623108;0.160228
3729;0.0623108;0.160228
3730;0.0623108;0.160228
3731;0.0623108;0.160228
3732;0.0618162;0.160228
3733;0.0623108;0.160228
3734;0.0623108;0.160228
3735;0.0618162;0.160228
3736;0.0623108;0.160228
3737;0.0618162;0.160228
3738;0.0623108;0.160228
3739;0.0623108;0.160228
3740;0.0623108;0.160228
3741;0.0623108;0.160228
3742;0.0618163;0.160228
3743;0.0623108;0.160228
3744;0.0623108;0.160228
3745;0.0623108;0.160228
3746;0.0618162;0.160228
3747;0.0623108;0.160228
3748;0.0623108;0.160228
3749;0.0623108;0.160228
3750;0.0623108;0.160228
3751;0.0613217;0.160228
3752;0.0623108;0.160228
3753;0.0623108;0.160228
3754;0.0618162;0.160228
3755;0.0623108;0.160228
3756;0.0618162;0.160228
3757;0.0623108;0.160228
3758;0.0623108;0.160228
3759;0.0623108;0.160228
3760;0.0613217;0.160228
3761;0.0623108;0.160228
3762;0.0623108;0.160228
3763;0.0618162;0.160228
3764;0.0618162;0.160228
3765;0.0623108;0.160228
3766;0.0623108;0.160228
3767;0.0623108;0.160228
3768;0.0623108;0.160228
3769;0.0623108;0.160228
3770;0.0623108;0.160228
3771;0.0623108;0.160228
3772;0.0623108;0.160228
3773;0.0618162;0.160228
3774;0.0618163;0.160228
3775;0.0623108;0.160228
3776;0.0623108;0.160228
3777;0.0623108;0.160228
3778;0.0613217;0.160228
3779;0.0618162;0.160228
3780;0.0623108;0.160228
3781;0.0623108;0.160228
3782;0.0623108;0.160228
3783;0.0623108;0.160228
3784;0.0623108;0.160228
3785;0.0623108;0.160228
3786;0.0618162;0.160228
3787;0.0623108;0.160228
3788;0.0623108;0.160228
3789;0.0613217;0.160228
3790;0.0623108;0.160228
3791;0.0623108;0.160228
3792;0.0618162;0.160228
3793;0.0623108;0.160228
3794;0.0623108;0.160228
3795;0.0618162;0.160228
3796;0.0623108;0.160228
3797;0.0618162;0.160228
3798;0.0623108;0.160228
3799;0.0623108;0.160228
3800;0.0623108;0.160228
3801;0.0623108;0.160228
3802;0.0618162;0.160228
3803;0.0623108;0.160228
3804;0.0623108;0.160228
3805;0.0623108;0.160228
3806;0.0618162;0.160228
3807;0.0623108;0.160228
3808;0.0618162;0.160228
3809;0.0618162;0.160228
3810;0.0618162;0.160228
3811;0.0623108;0.160228
3812;0.0618162;0.160228
3813;0.0613217;0.160228
3814;0.0623108;0.160228
3815;0.0618162;0.160228
3816;0.0623108;0.160228
3817;0.0618163;0.160228
3818;0.0618162;0.160228
3819;0.0623108;0.160228
3820;0.0623108;0.160228
3821;0.0623108;0.160228
3822;0.0623108;0.160228
3823;0.0618162;0.160228
3824;0.0623108;0.160228
3825;0.0618162;0.160228
3826;0.0623108;0.160228
3827;0.0623108;0.160228
3828;0.0623108;0.160228
3829;0.0613217;0.160228
3830;0.0623108;0.160228
3831;0.0618162;0.160228
3832;0.0613217;0.160228
3833;0.0618162;0.160228
3834;0.0618162;0.160228
3835;0.0623108;0.160228
3836;0.0623108;0.160228
3837;0.0623108;0.160228
3838;0.0623108;0.160228
3839;0.0623108;0.160228
3840;0.0618162;0.160228
3841;0.0613217;0.160228
3842;0.0613217;0.160228
3843;0.0623108;0.160228
3844;0.0623108;0.160228
3845;0.0623108;0.160228
3846;0.0618162;0.160228
3847;0.0623108;0.160228
3848;0.0623108;0.160228
3849;0.0613217;0.160228
3850;0.0623108;0.160228
3851;0.0623108;0.160228
3852;0.0623108;0.160228
3853;0.0623108;0.160228
3854;0.0618162;0.160228
3855;0.0623108;0.160228
3856;0.0623108;0.160228
3857;0.0618162;0.160228
3858;0.0618162;0.160228
3859;0.0623108;0.160228
3860;0.0623108;0.160228
3861;0.0608272;0.160228
3862;0.0623108;0.160228
3863;0.0618162;0.160228
3864;0.0618162;0.160228
3865;0.0623108;0.160228
3866;0.0623108;0.160228
3867;0.0623108;0.160228
3868;0.0623108;0.160228
3869;0.0613217;0.160228
3870;0.0623108;0.160228
3871;0.0623108;0.160228
3872;0.0623108;0.160228
3873;0.0618162;0.160228
3874;0.0623108;0.160228
3875;0.0623108;0.160228
3876;0.0618162;0.160228
3877;0.0623108;0.160228
3878;0.0623108;0.160228
3879;0.0623108;0.160228
3880;0.0623108;0.160228
3881;0.0623108;0.160228
3882;0.0623108;0.160228
3883;0.0618162;0.160228
3884;0.0623108;0.160228
3885;0.0623108;0.160228
3886;0.0623108;0.160228
3887;0.0618162;0.160228
3888;0.0623108;0.160228
3889;0.0623108;0.160228
3890;0.0623108;0.160228
3891;0.0623108;0.160228
3892;0.0623108;0.160228
3893;0.0623108;0.160228
3894;0.0623108;0.160228
3895;0.0623108;0.160228
3896;0.0623108;0.160228
3897;0.0623108;0.160228
3898;0.0623108;0.160228
3899;0.0618162;0.160228
3900;0.0623108;0.160228
3901;0.0623108;0.160228
3902;0.0623108;0.160228
3903;0.0618162;0.160228
3904;0.0623108;0.160228
3905;0.0623108;0.160228
3906;0.0623108;0.160228
3907;0.0623108;0.160228
3908;0.0623108;0.160228
3909;0.0623108;0.160228
3910;0.0623108;0.160228
3911;0.0618162;0.160228
3912;0.0618162;0.160228
3913;0.0623108;0.160228
3914;0.0618162;0.160228
3915;0.0623108;0.160228
3916;0.0623108;0.160228
3917;0.0618162;0.160228
3918;0.0623108;0.160228
3919;0.0623108;0.160228
3920;0.0623108;0.160228
3921;0.0623108;0.160228
3922;0.0618162;0.160228
3923;0.0623108;0.160228
3924;0.0618162;0.160228
3925;0.0623108;0.160228
3926;0.0618162;0.160228
3927;0.0623108;0.160228
3928;0.0623108;0.160228
3929;0.0623108;0.160228
3930;0.0623108;0.160228
3931;0.0623108;0.160228
3932;0.0623108;0.160228
3933;0.0623108;0.160228
3934;0.0623108;0.160228
3935;0.0618162;0.160228
3936;0.0623108;0.160228
3937;0.0623108;0.160228
3938;0.0623108;0.160228
3939;0.0618162;0.160228
3940;0.0623108;0.160228
3941;0.0618162;0.160228
3942;0.0623108;0.160228
3943;0.0613217;0.160228
3944;0.0623108;0.160228
3945;0.0623108;0.160228
3946;0.0623108;0.160228
3947;0.0618162;0.160228
3948;0.0623108;0.160228
3949;0.0618162;0.160228
3950;0.0623108;0.160228
3951;0.0623108;0.160228
3952;0.0623108;0.160228
3953;0.0623108;0.160228
3954;0.0623108;0.160228
3955;0.0618162;0.160228
3956;0.0623108;0.160228
3957;0.0623108;0.160228
3958;0.0623108;0.160228
3959;0.0623108;0.160228
3960;0.0618162;0.160228
3961;0.0623108;0.160228
3962;0.0623108;0.160228
3963;0.0623108;0.160228
3964;0.0623108;0.160228
3965;0.0618162;0.160228
3966;0.0623108;0.160228
3967;0.0623108;0.160228
3968;0.0618162;0.160228
3969;0.0623108;0.160228
3970;0.0623108;0.160228
3971;0.0623108;0.160228
3972;0.0623108;0.160228
3973;0.0623108;0.160228
3974;0.0623108;0.160228
3975;0.0623108;0.160228
3976;0.0623108;0.160228
3977;0.0618162;0.160228
3978;0.0623108;0.160228
3979;0.0623108;0.160228
3980;0.0623108;0.160228
3981;0.0623108;0.160228
3982;0.0623108;0.160228
3983;0.0613217;0.160228
3984;0.0623108;0.160228
3985;0.0623108;0.160228
3986;0.0618162;0.160228
3987;0.0623108;0.160228
3988;0.0623108;0.160228
3989;0.0623108;0.160228
3990;0.0618162;0.160228
3991;0.0618162;0.160228
3992;0.0623108;0.160228
3993;0.0613217;0.160228
3994;0.0623108;0.160228
3995;0.0618162;0.160228
3996;0.0618163;0.160228
3997;0.0623108;0.160228
3998;0.0618163;0.160228
3999;0.0623108;0.160228
4000;0.0623108;0.160228
4001;0.0618163;0.160228
4002;0.0623108;0.160228
4003;0.0623108;0.160228
4004;0.0623108;0.160228
4005;0.0623108;0.160228
4006;0.0623108;0.160228
4007;0.0623108;0.160228
4008;0.0618162;0.160228
4009;0.0623108;0.160228
4010;0.0623108;0.160228
4011;0.0623108;0.160228
4012;0.0623108;0.160228
4013;0.0623108;0.160228
4014;0.0623108;0.160228
4015;0.0623108;0.160228
4016;0.0623108;0.160228
4017;0.0613217;0.160228
4018;0.0623108;0.160228
4019;0.0623108;0.160228
4020;0.0618162;0.160228
4021;0.0618162;0.160228
4022;0.0623108;0.160228
4023;0.0623108;0.160228
4024;0.0623108;0.160228
4025;0.0618162;0.160228
4026;0.0623108;0.160228
4027;0.0623108;0.160228
4028;0.0618162;0.160228
4029;0.0623108;0.160228
4030;0.0618162;0.160228
4031;0.0623108;0.160228
4032;0.0623108;0.160228
4033;0.0623108;0.160228
4034;0.0613217;0.160228
4035;0.0623108;0.160228
4036;0.0618162;0.160228
4037;0.0623108;0.160228
4038;0.0623108;0.160228
4039;0.0623108;0.160228
4040;0.0623108;0.160228
4041;0.0618162;0.160228
4042;0.0618162;0.160228
4043;0.0623108;0.160228
4044;0.0623108;0.160228
4045;0.0623108;0.160228
4046;0.0623108;0.160228
4047;0.0618162;0.160228
4048;0.0623108;0.160228
4049;0.0623108;0.160228
4050;0.0623108;0.160228
4051;0.0623108;0.160228
4052;0.0623108;0.160228
4053;0.0618162;0.160228
4054;0.0623108;0.160228
4055;0.0618162;0.160228
4056;0.0618162;0.160228
4057;0.0623108;0.160228
4058;0.0623108;0.160228
4059;0.0623108;0.160228
4060;0.0623108;0.160228
4061;0.0623108;0.160228
4062;0.0623108;0.160228
4063;0.0623108;0.160228
4064;0.0623108;0.160228
4065;0.0623108;0.160228
4066;0.0623108;0.160228
4067;0.0623108;0.160228
4068;0.0623108;0.160228
4069;0.0623108;0.160228
4070;0.0623108;0.160228
4071;0.0623108;0.160228
4072;0.0623108;0.160228
4073;0.0623108;0.160228
4074;0.0623108;0.160228
4075;0.0623108;0.160228
4076;0.0613217;0.160228
4077;0.0623108;0.160228
4078;0.0623108;0.160228
4079;0.0623108;0.160228
4080;0.0623108;0.160228
4081;0.0623108;0.160228
4082;0.0623108;0.160228
4083;0.0618162;0.160228
4084;0.0623108;0.160228
4085;0.0623108;0.160228
4086;0.0618162;0.160228
4087;0.0623108;0.160228
4088;0.0623108;0.160228
4089;0.0623108;0.160228
4090;0.0623108;0.160228
4091;0.0623108;0.160228
4092;0.0623108;0.160228
4093;0.0618162;0.160228
4094;0.0623108;0.160228
4095;0.0618162;0.160228
4096;0.0623108;0.160228
4097;0.0623108;0.160228
4098;0.0623108;0.160228
4099;0.0623108;0.160228
4100;0.0623108;0.160228
4101;0.0613217;0.160228
4102;0.0623108;0.160228
4103;0.0618162;0.160228
4104;0.0623108;0.160228
4105;0.0618162;0.160228
4106;0.0623108;0.160228
4107;0.0623108;0.160228
4108;0.0623108;0.160228
4109;0.0623108;0.160228
4110;0.0623108;0.160228
4111;0.0623108;0.160228
4112;0.0623108;0.160228
4113;0.0623108;0.160228
4114;0.0623108;0.160228
4115;0.0623108;0.160228
4116;0.0618162;0.160228
4117;0.0623108;0.160228
4118;0.0623108;0.160228
4119;0.0623108;0.160228
4120;0.0623108;0.160228
4121;0.0618162;0.160228
4122;0.0623108;0.160228
4123;0.0623108;0.160228
4124;0.0623108;0.160228
4125;0.0623108;0.160228
4126;0.0623108;0.160228
4127;0.0618162;0.160228
4128;0.0623108;0.160228
4129;0.0618162;0.160228
4130;0.0623108;0.160228
4131;0.0623108;0.160228
4132;0.0623108;0.160228
4133;0.0623108;0.160228
4134;0.0623108;0.160228
4135;0.0623108;0.160228
4136;0.0623108;0.160228
4137;0.0618162;0.160228
4138;0.0623108;0.160228
4139;0.0623108;0.160228
4140;0.0623108;0.160228
4141;0.0618162;0.160228
4142;0.0623108;0.160228
4143;0.0623108;0.160228
4144;0.0623108;0.160228
4145;0.0623108;0.160228
4146;0.0618162;0.160228
4147;0.0623108;0.160228
4148;0.0613217;0.160228
4149;0.0623108;0.160228
4150;0.0623108;0.160228
4151;0.0623108;0.160228
4152;0.0623108;0.160228
4153;0.0618163;0.160228
4154;0.0623108;0.160228
4155;0.0623108;0.160228
4156;0.0623108;0.160228
4157;0.0623108;0.160228
4158;0.0623108;0.160228
4159;0.0623108;0.160228
4160;0.0618162;0.160228
4161;0.0623108;0.160228
4162;0.0623108;0.160228
4163;0.0623108;0.160228
4164;0.0623108;0.160228
4165;0.0623108;0.160228
4166;0.0623108;0.160228
4167;0.0623108;0.160228
4168;0.0623108;0.160228
4169;0.0618162;0.160228
4170;0.0623108;0.160228
4171;0.0623108;0.160228
4172;0.0618162;0.160228
4173;0.0623108;0.160228
4174;0.0623108;0.160228
4175;0.0623108;0.160228
4176;0.0618162;0.160228
4177;0.0623108;0.160228
4178;0.0623108;0.160228
4179;0.0618162;0.160228
4180;0.0623108;0.160228
4181;0.0618162;0.160228
4182;0.0623108;0.160228
4183;0.0623108;0.160228
4184;0.0618162;0.160228
4185;0.0623108;0.160228
4186;0.0623108;0.160228
4187;0.0623108;0.160228
4188;0.0623108;0.160228
4189;0.0623108;0.160228
4190;0.0623108;0.160228
4191;0.0623108;0.160228
4192;0.0623108;0.160228
4193;0.0623108;0.160228
4194;0.0623108;0.160228
4195;0.0623108;0.160228
4196;0.0623108;0.160228
4197;0.0623108;0.160228
4198;0.0623108;0.160228
4199;0.0623108;0.160228
4200;0.0623108;0.160228
4201;0.0623108;0.160228
4202;0.0623108;0.160228
4203;0.0623108;0.160228
4204;0.0623108;0.160228
4205;0.0623108;0.160228
4206;0.0618162;0.160228
4207;0.0623108;0.160228
4208;0.0623108;0.160228
4209;0.0623108;0.160228
4210;0.0623108;0.160228
4211;0.0618162;0.160228
4212;0.0623108;0.160228
4213;0.0623108;0.160228
4214;0.0623108;0.160228
4215;0.0623108;0.160228
4216;0.0623108;0.160228
4217;0.0623108;0.160228
4218;0.0623108;0.160228
4219;0.0623108;0.160228
4220;0.0618162;0.160228
4221;0.0618162;0.160228
4222;0.0623108;0.160228
4223;0.0623108;0.160228
4224;0.0623108;0.160228
4225;0.0623108;0.160228
4226;0.0623108;0.160228
4227;0.0623108;0.160228
4228;0.0618163;0.160228
4229;0.0618162;0.160228
4230;0.0623108;0.160228
4231;0.0623108;0.160228
4232;0.0618162;0.160228
4233;0.0623108;0.160228
4234;0.0623108;0.160228
4235;0.0623108;0.160228
4236;0.0623108;0.160228
4237;0.0623108;0.160228
4238;0.0623108;0.160228
4239;0.0623108;0.160228
4240;0.0623108;0.160228
4241;0.0623108;0.160228
4242;0.0618162;0.160228
4243;0.0623108;0.160228
4244;0.0623108;0.160228
4245;0.0623108;0.160228
4246;0.0623108;0.160228
4247;0.0623108;0.160228
4248;0.0623108;0.160228
4249;0.0623108;0.160228
4250;0.0623108;0.160228
4251;0.0623108;0.160228
4252;0.0618163;0.160228
4253;0.0623108;0.160228
4254;0.0623108;0.160228
4255;0.0623108;0.160228
4256;0.0623108;0.160228
4257;0.0623108;0.160228
4258;0.0623108;0.160228
4259;0.0623108;0.160228
4260;0.0623108;0.160228
4261;0.0618162;0.160228
4262;0.0623108;0.160228
4263;0.0623108;0.160228
4264;0.0623108;0.160228
4265;0.0618162;0.160228
4266;0.0623108;0.160228
4267;0.0623108;0.160228
4268;0.0623108;0.160228
4269;0.0623108;0.160228
4270;0.0623108;0.160228
4271;0.0623108;0.160228
4272;0.0623108;0.160228
4273;0.0623108;0.160228
4274;0.0623108;0.160228
4275;0.0623108;0.160228
4276;0.0623108;0.160228
4277;0.0623108;0.160228
4278;0.0623108;0.160228
4279;0.0623108;0.160228
4280;0.0623108;0.160228
4281;0.0623108;0.160228
4282;0.0623108;0.160228
4283;0.0623108;0.160228
4284;0.0623108;0.160228
4285;0.0623108;0.160228
4286;0.0623108;0.160228
4287;0.0623108;0.160228
4288;0.0623108;0.160228
4289;0.0623108;0.160228
4290;0.0623108;0.160228
4291;0.0623108;0.160228
4292;0.0623108;0.160228
4293;0.0623108;0.160228
4294;0.0623108;0.160228
4295;0.0623108;0.160228
4296;0.0623108;0.160228
4297;0.0623108;0.160228
4298;0.0623108;0.160228
4299;0.0623108;0.160228
4300;0.0623108;0.160228
4301;0.0623108;0.160228
4302;0.0623108;0.160228
4303;0.0623108;0.160228
4304;0.0623108;0.160228
4305;0.0623108;0.160228
4306;0.0623108;0.160228
4307;0.0623108;0.160228
4308;0.0623108;0.160228
4309;0.0623108;0.160228
4310;0.0623108;0.160228
4311;0.0618162;0.160228
4312;0.0618162;0.160228
4313;0.0623108;0.160228
4314;0.0623108;0.160228
4315;0.0623108;0.160228
4316;0.0623108;0.160228
4317;0.0623108;0.160228
4318;0.0623108;0.160228
4319;0.0623108;0.160228
4320;0.0623108;0.160228
4321;0.0623108;0.160228
4322;0.0623108;0.160228
4323;0.0623108;0.160228
4324;0.0623108;0.160228
4325;0.0623108;0.160228
4326;0.0623108;0.160228
4327;0.0618162;0.160228
4328;0.0623108;0.160228
4329;0.0618162;0.160228
4330;0.0623108;0.160228
4331;0.0623108;0.160228
4332;0.0618162;0.160228
4333;0.0623108;0.160228
4334;0.0623108;0.160228
4335;0.0623108;0.160228
4336;0.0623108;0.160228
4337;0.0623108;0.160228
4338;0.0623108;0.160228
4339;0.0623108;0.160228
4340;0.0623108;0.160228
4341;0.0623108;0.160228
4342;0.0623108;0.160228
4343;0.0623108;0.160228
4344;0.0623108;0.160228
4345;0.0623108;0.160228
4346;0.0623108;0.160228
4347;0.0623108;0.160228
4348;0.0623108;0.160228
4349;0.0623108;0.160228
4350;0.0623108;0.160228
4351;0.0623108;0.160228
4352;0.0623108;0.160228
4353;0.0618162;0.160228
4354;0.0623108;0.160228
4355;0.0623108;0.160228
4356;0.0623108;0.160228
4357;0.0623108;0.160228
4358;0.0623108;0.160228
4359;0.0623108;0.160228
4360;0.0623108;0.160228
4361;0.0623108;0.160228
4362;0.0623108;0.160228
4363;0.0623108;0.160228
4364;0.0623108;0.160228
4365;0.0623108;0.160228
4366;0.0623108;0.160228
4367;0.0623108;0.160228
4368;0.0623108;0.160228
4369;0.0623108;0.160228
4370;0.0623108;0.160228
4371;0.0623108;0.160228
4372;0.0623108;0.160228
4373;0.0623108;0.160228
4374;0.0623108;0.160228
4375;0.0623108;0.160228
4376;0.0623108;0.160228
4377;0.0623108;0.160228
4378;0.0623108;0.160228
4379;0.0623108;0.160228
4380;0.0623108;0.160228
4381;0.0623108;0.160228
4382;0.0623108;0.160228
4383;0.0623108;0.160228
4384;0.0623108;0.160228
4385;0.0623108;0.160228
4386;0.0623108;0.160228
4387;0.0623108;0.160228
4388;0.0623108;0.160228
4389;0.0623108;0.160228
4390;0.0623108;0.160228
4391;0.0623108;0.160228
4392;0.0618162;0.160228
4393;0.0623108;0.160228
4394;0.0623108;0.160228
4395;0.0623108;0.160228
4396;0.0623108;0.160228
4397;0.0623108;0.160228
4398;0.0623108;0.160228
4399;0.0623108;0.160228
4400;0.0623108;0.160228
4401;0.0623108;0.160228
4402;0.0623108;0.160228
4403;0.0623108;0.160228
4404;0.0623108;0.160228
4405;0.0623108;0.160228
4406;0.0623108;0.160228
4407;0.0623108;0.160228
4408;0.0623108;0.160228
4409;0.0623108;0.160228
4410;0.0623108;0.160228
4411;0.0623108;0.160228
4412;0.0623108;0.160228
4413;0.0623108;0.160228
4414;0.0623108;0.160228
4415;0.0623108;0.160228
4416;0.0623108;0.160228
4417;0.0623108;0.160228
4418;0.0623108;0.160228
4419;0.0623108;0.160228
4420;0.0623108;0.160228
4421;0.0618162;0.160228
4422;0.0623108;0.160228
4423;0.0623108;0.160228
4424;0.0623108;0.160228
4425;0.0623108;0.160228
4426;0.0623108;0.160228
4427;0.0623108;0.160228
4428;0.0623108;0.160228
4429;0.0623108;0.160228
4430;0.0623108;0.160228
4431;0.0623108;0.160228
4432;0.0623108;0.160228
4433;0.0623108;0.160228
4434;0.0623108;0.160228
4435;0.0623108;0.160228
4436;0.0623108;0.160228
4437;0.0623108;0.160228
4438;0.0623108;0.160228
4439;0.0623108;0.160228
4440;0.0623108;0.160228
4441;0.0623108;0.160228
4442;0.0623108;0.160228
4443;0.0623108;0.160228
4444;0.0623108;0.160228
4445;0.0623108;0.160228
4446;0.0623108;0.160228
4447;0.0623108;0.160228
4448;0.0623108;0.160228
4449;0.0623108;0.160228
4450;0.0623108;0.160228
4451;0.0623108;0.160228
4452;0.0623108;0.160228
4453;0.0623108;0.160228
4454;0.0623108;0.160228
4455;0.0623108;0.160228
4456;0.0623108;0.160228
4457;0.0623108;0.160228
4458;0.0623108;0.160228
4459;0.0623108;0.160228
4460;0.0623108;0.160228
4461;0.0623108;0.160228
4462;0.0623108;0.160228
4463;0.0623108;0.160228
4464;0.0623108;0.160228
4465;0.0623108;0.160228
4466;0.0623108;0.160228
4467;0.0623108;0.160228
4468;0.0623108;0.160228
4469;0.0618162;0.160228
4470;0.0623108;0.160228
4471;0.0623108;0.160228
4472;0.0623108;0.160228
4473;0.0623108;0.160228
4474;0.0623108;0.160228
4475;0.0623108;0.160228
4476;0.0623108;0.160228
4477;0.0623108;0.160228
4478;0.0623108;0.160228
4479;0.0623108;0.160228
4480;0.0623108;0.160228
4481;0.0623108;0.160228
4482;0.0623108;0.160228
4483;0.0623108;0.160228
4484;0.0623108;0.160228
4485;0.0623108;0.160228
4486;0.0623108;0.160228
4487;0.0623108;0.160228
4488;0.0623108;0.160228
4489;0.0618162;0.160228
4490;0.0623108;0.160228
4491;0.0623108;0.160228
4492;0.0623108;0.160228
4493;0.0623108;0.160228
4494;0.0623108;0.160228
4495;0.0623108;0.160228
4496;0.0623108;0.160228
4497;0.0623108;0.160228
4498;0.0623108;0.160228
4499;0.0623108;0.160228
4500;0.0623108;0.160228
4501;0.0623108;0.160228
4502;0.0623108;0.160228
4503;0.0623108;0.160228
4504;0.0623108;0.160228
4505;0.0623108;0.160228
4506;0.0623108;0.160228
4507;0.0623108;0.160228
4508;0.0623108;0.160228
4509;0.0623108;0.160228
4510;0.0618162;0.160228
4511;0.0623108;0.160228
4512;0.0623108;0.160228
4513;0.0623108;0.160228
4514;0.0623108;0.160228
4515;0.0623108;0.160228
4516;0.0623108;0.160228
4517;0.0623108;0.160228
4518;0.0623108;0.160228
4519;0.0623108;0.160228
4520;0.0623108;0.160228
4521;0.0623108;0.160228
4522;0.0618162;0.160228
4523;0.0618162;0.160228
4524;0.0623108;0.160228
4525;0.0623108;0.160228
4526;0.0618162;0.160228
4527;0.0623108;0.160228
4528;0.0623108;0.160228
4529;0.0623108;0.160228
4530;0.0623108;0.160228
4531;0.0623108;0.160228
4532;0.0623108;0.160228
4533;0.0618162;0.160228
4534;0.0623108;0.160228
4535;0.0623108;0.160228
4536;0.0618162;0.160228
4537;0.0613217;0.160228
4538;0.0623108;0.160228
4539;0.0623108;0.160228
4540;0.0623108;0.160228
4541;0.0623108;0.160228
4542;0.0623108;0.160228
4543;0.0623108;0.160228
4544;0.0623108;0.160228
4545;0.0618162;0.160228
4546;0.0623108;0.160228
4547;0.0623108;0.160228
4548;0.0618162;0.160228
4549;0.0623108;0.160228
4550;0.0623108;0.160228
4551;0.0623108;0.160228
4552;0.0623108;0.160228
4553;0.0623108;0.160228
4554;0.0623108;0.160228
4555;0.0623108;0.160228
4556;0.0623108;0.160228
4557;0.0623108;0.160228
4558;0.0623108;0.160228
4559;0.0623108;0.160228
4560;0.0623108;0.160228
4561;0.0623108;0.160228
4562;0.0623108;0.160228
4563;0.0623108;0.160228
4564;0.0623108;0.160228
4565;0.0623108;0.160228
4566;0.0623108;0.160228
4567;0.0623108;0.160228
4568;0.0623108;0.160228
4569;0.0623108;0.160228
4570;0.0623108;0.160228
4571;0.0623108;0.160228
4572;0.0623108;0.160228
4573;0.0623108;0.160228
4574;0.0623108;0.160228
4575;0.0623108;0.160228
4576;0.0623108;0.160228
4577;0.0608272;0.160228
4578;0.0623108;0.160228
4579;0.0623108;0.160228
4580;0.0623108;0.160228
4581;0.0623108;0.160228
4582;0.0623108;0.160228
4583;0.0618162;0.160228
4584;0.0623108;0.160228
4585;0.0623108;0.160228
4586;0.0623108;0.160228
4587;0.0623108;0.160228
4588;0.0623108;0.160228
4589;0.0623108;0.160228
4590;0.0623108;0.160228
4591;0.0623108;0.160228
4592;0.0623108;0.160228
4593;0.0623108;0.160228
4594;0.0623108;0.160228
4595;0.0623108;0.160228
4596;0.0623108;0.160228
4597;0.0623108;0.160228
4598;0.0623108;0.160228
4599;0.0623108;0.160228
4600;0.0623108;0.160228
4601;0.0623108;0.160228
4602;0.0623108;0.160228
4603;0.0623108;0.160228
4604;0.0623108;0.160228
4605;0.0623108;0.160228
4606;0.0623108;0.160228
4607;0.0623108;0.160228
4608;0.0623108;0.160228
4609;0.0618162;0.160228
4610;0.0618162;0.160228
4611;0.0623108;0.160228
4612;0.0623108;0.160228
4613;0.0623108;0.160228
4614;0.0623108;0.160228
4615;0.0623108;0.160228
4616;0.0623108;0.160228
4617;0.0623108;0.160228
4618;0.0623108;0.160228
4619;0.0623108;0.160228
4620;0.0623108;0.160228
4621;0.0623108;0.160228
4622;0.0623108;0.160228
4623;0.0623108;0.160228
4624;0.0623108;0.160228
4625;0.0623108;0.160228
4626;0.0623108;0.160228
4627;0.0613217;0.160228
4628;0.0623108;0.160228
4629;0.0623108;0.160228
4630;0.0623108;0.160228
4631;0.0623108;0.160228
4632;0.0623108;0.160228
4633;0.0623108;0.160228
4634;0.0623108;0.160228
4635;0.0623108;0.160228
4636;0.0623108;0.160228
4637;0.0623108;0.160228
4638;0.0623108;0.160228
4639;0.0623108;0.160228
4640;0.0623108;0.160228
4641;0.0623108;0.160228
4642;0.0618162;0.160228
4643;0.0623108;0.160228
4644;0.0618162;0.160228
4645;0.0623108;0.160228
4646;0.0623108;0.160228
4647;0.0623108;0.160228
4648;0.0623108;0.160228
4649;0.0623108;0.160228
4650;0.0623108;0.160228
4651;0.0618162;0.160228
4652;0.0623108;0.160228
4653;0.0623108;0.160228
4654;0.0623108;0.160228
4655;0.0623108;0.160228
4656;0.0623108;0.160228
4657;0.0623108;0.160228
4658;0.0623108;0.160228
4659;0.0623108;0.160228
4660;0.0623108;0.160228
4661;0.0623108;0.160228
4662;0.0623108;0.160228
4663;0.0618162;0.160228
4664;0.0623108;0.160228
4665;0.0623108;0.160228
